RestaurantID,Cuisine
zyQpS4QrYYB0VKXf7JPUlQ,indian
aerH0RTL3juqiLZbhwYVrw,indian
P_0XSN3msfzvEDX6clRTeg,italian
WgoYb4g6jLWjswne5p4c4A,italian
5QacALVBGKZLa_oBE9aDTA,italian
0EFfd3oeViY1ZT9MIZPP-Q,italian
mfDszHvmns23Dc5C973j3Q,italian
jsIA-1SDRoJfCcG6exCvig,italian
EsF2snil1ysNFXmxz2zTWA,italian
z75dLDLdA3ihuhRgwE_bIw,italian
e6pF5tzU3W2ufrWDZxVIeg,italian
nSk_zCJESMKGLHyJTPPlZA,italian
qYDoWRdntIApGW6fEUHWIQ,italian
n_NIY1KTi-R5DPkduEUKIw,italian
3kfr1uOuvj3U7mqaAoO_Kw,italian
kM96WKoW1glLP94DYfFXeQ,italian
aZxj8ZB1E74XuqkS-i-kTA,italian
4AWGPR2F2KiTILhg9IVAZQ,italian
0rtVm7f20mdRfllWCAjuag,italian
cKvHZZQ_6nfigo-ju3y4Cg,italian
2SCqfZsvDYUyDsv-3d5BBA,italian
TcSy5I5xHKDK0Uf5_cLOew,italian
rnk8ZZCz5TkBKx_gV4i5NA,italian
cp5k0PKl236X0xaNDYR5Zw,italian
YmUKLOG4sTAShvyURuq2zw,italian
4O9U4SrM6HV7hrbxUtkcyA,italian
na-2_gQCY7ccS2ZkLJDumQ,italian
gTEoEsssfbjl76Opf5bP9g,italian
O5S9rhY63YPGiQeUcn7PKA,italian
ZuGbuaLCBBnju0irUM_32g,italian
eoS6GIeCyspQ99U6TVBgwQ,italian
ECw0vk1IykU3QIX1okSXdA,italian
DynFEEWtMX76qeqviUbOdA,italian
COVGkASgKQ5aqIGn9evmgA,italian
uQBlitra7XJTFJPXUGWBJw,italian
uUHLcZJPl6swgnopI2C8tw,italian
kcvynqRHM79DOPrOS_OayA,italian
bmcIFCtXLzkQIgLmDVXs3A,italian
Sp-vnk-waTvKblG_88M4TA,italian
iM_iGK22awAUWveNbX9j9w,italian
dE_NbpR8bFmZVKNSPFZfUA,italian
P6mNpH4eBPA-42Z0PFEqtQ,italian
M4pCWzdBCkp2g_d834a7Hw,italian
3D6UAhoKnF3A03rX_v5ngA,italian
VqnPcfqYltgxAkIuTaGkYg,italian
Be1Y-vAEMgo7lqL5alXgDA,italian
XHhRAKq6DArQXYhkgvwaow,italian
6eqrk1wCQMww_ejze5gvsg,italian
78TCGIG1eHMYdyvMpFdDbQ,italian
9K0run3oObR0YT4jaOEvWg,italian
X8Hl9OezX-Yr9Jir3fsF7g,italian
_Klr6rynJ4b_oc7ehRPoZA,italian
4bHtiA1md69LDag55kv8lg,italian
QcAUwIn9BmUsRQu3URhgzA,italian
y6V0XdpXbSoM4rHxLy5fwg,italian
vFsjObMTImsnM_DzVo4N3g,italian
_yMBdYh5p--WtF3n4a2iNw,italian
NAlOPUbFQVE0bUu8_wmBLQ,italian
6aVgixwks8EgirE1JtyDAQ,italian
eVk4F9ixl89zyUHJ1G2Aiw,italian
E1RvMNZ4re4TnKarjx14Zw,italian
mOoZZa6WIsgihc_TqyQcXw,italian
d8USIZvTTqee35l34anRBg,italian
FakrQWMNdYoBIp18Tpvn0Q,italian
S8OKQ5S40oZ1Rr5RbC0jdg,italian
6AWiJUeP4FINQF48az-bkQ,italian
GqTgQEqwf3k5JyE7DHDhjw,italian
CAGAWbPE8uPr2VVvEnv0ZA,italian
LQxKrVGSasCL5bB9_Og6Ew,italian
AQpJB12Dm23ov_RUugdJCQ,italian
VtJd1l64kqUUyWacwK0J2Q,italian
XXpOhDFOz0rwPKV6S-0g_w,italian
M9D7n2aUqHw8KaS3WJXI3w,italian
7Wfr4A7Q2JRceclT82MySg,italian
gqTikTCIS01E2m20PzHoDQ,italian
idxD3X7WfLFPZMoFnCRIQQ,italian
ycsULlWDvuj-jop3VESy4Q,italian
oOr6Ta5gZyDl6PyZ1cq7pg,italian
Pu09oBx1ekEZiFt90PsSIw,italian
i21KWmzz6otNzX_StkyL7w,italian
BA0_zeBrnugK2l0HHp38mw,italian
DivTrXGBcnDR0SfW8TJSBg,italian
AuZSMT0YYn3vRik79sL0SA,italian
RXCCofQw1EjTcSN0ZeXfRA,italian
k5fd-RSdG4IuXnnGSQ5oOw,italian
hZADljjh1ZDv1Lsp1vZNlA,italian
EL5Y6BSinmUte5VW4Eh54Q,italian
cS2P3NXGGAH1mCBjevR_6Q,italian
MyVbXtvst8X7sbR7gUA_ug,italian
3fcCCO_FCupqPCWWT_hWhg,italian
QKeXdiV23cdOo9yXvZgXaw,italian
lVxpytILknL12ykhGpoENQ,italian
V1kPnrBjxs17oTBExksIqw,italian
TWH4MjLtN1fKlF-7n6YXHg,italian
G-b9kvnRh0pLi4fsdcmwjg,italian
B1XdGwZZ5ee2fBdngj7NUw,italian
yH6t1JWcwkdWG4CS5KPvow,italian
uvQM9dckyv8RZB3hQYrKKw,italian
zHGtkIODBJcLffwE88YkEA,italian
0Tvwk0hvgaY0QVIsZGTZKQ,italian
wAIa41RpB2fHauQlx8tXRg,italian
0wbKQ4HoA1_JybcB9ayOKA,italian
PQd4M3cuSgdweWgLgZIslQ,italian
0LpWRWQx8Agm-mZtsOQ5gg,italian
oU8KphUV693RG-QnYIOzlA,italian
Ng092KqBbDX6FWUtpWghww,italian
QRf4pu36mJYUKFRVfdGOEg,italian
pL2tig3FxJcrZ4wDIO4TsA,italian
8dKgnx7EVuVVO6D40LTwjw,italian
jzEaiiRa3497HWdf4QKHIA,italian
0laCKZiHrdM_ZKdhTFbGgg,italian
IjxDXb_6YCBGvNPpWeifvg,italian
5Qvwu4x8826UUg3dU7e0ZQ,italian
jMdziYLNYGDCegkFQ4lTQA,italian
qn5iPOvPUgJmKe2AeaCjFw,italian
upPLCkNoU3DleRpcFKGL2g,italian
aThptXSMEo3g2a1KAuu4jg,italian
KscSF2Bnwa_wlg1MbdFjvQ,italian
xKIv_b2L2pUHmsoJ-xOepg,italian
7Oq1UdUHUGZGH_QI6N-0LQ,italian
9Qcxauog2gOTKt-L4Ljxxw,italian
0ROpM3UcZhprN6dhwK2Hsw,italian
kQvwxbFuvRMoj7G5SkmoCw,italian
dh5r9-SbN8xJ76XvnayWLQ,italian
gAMETn5mltwjn2QLt6bWjw,italian
JSexQM-wn8HvWmfxu_m5ZA,italian
1Xgsbhqr4niLO_G6BNcO4w,italian
sRH-6ZY0gDbS4DhfUZU6zw,italian
Hc0p6xWxJthMZIlckFzgZA,italian
MeQU-nGaQvX12VXYOyzavQ,italian
4wDWxcGMJEgriP-6ObJsqg,italian
jku9Fg8JsUbv_LQzg6PK4g,italian
YFvF4r2D-wJOgJAOvanaZQ,italian
LEvgzmAhw_pGloHv49g41A,italian
q3_FgDWWuXcVGiNuo_OPBQ,italian
Vs8kQ4R381y27AH018gLpg,italian
sckXpoL2O6ZCGfoVsgi2ww,italian
kr5fRwdHtVwPPwSJxm9Fkg,italian
efYELOeAJ-CjKpzayEfblg,italian
eAysMGEx-ZreJSkebmwoSg,italian
zuB6VRXwj3QzTh9x-nQIRQ,italian
VQfcz0tnoE2N42NtTKK2DA,italian
yi6jIxzHo-nbAOG4KWuqcw,italian
lPV6iE0515031Ofvoaespg,italian
WxQoyWmGgEKVPO7SJ_0cFw,italian
-8_vEcBA2Lqd8786S-Ss-g,italian
wvn-FO-tY9_iWmA_OgMvEA,italian
FXYsBqMu2q1dhJYQg_FfAA,italian
5ZEFbq_AQV5VQFG2JKYzlA,italian
DhvPkk8_vDizZKS0WmiqjA,italian
dN3OrPS3M8DZRtqG5-z8Ug,italian
19zArMBG2qW2k16Y0i2aBA,italian
F8RLZFoTxOO_GBPJNjz3kA,italian
32VbG_XgkZIuye0PV-BxaA,italian
a0IET3_yCFcO36OqGSsisg,italian
JOvcJqD5eCFrGjFa6k7vpQ,italian
So6xT7Hl0HDcPqipvGfZdA,italian
nvisU3jrXgA7xL5nEt3iXA,italian
HXj62aTHQfoMf7PEd5jWJg,italian
XyICIfSun7HWtBEUFux2PQ,italian
AUifp6IDKzmorCM6vY2fug,italian
mtCR77k_1f6AhqsWiAxu7A,italian
nw85LVh6H3JIiw3ugvhAmw,italian
1AL6P_EC6Z3UPxqhfGFb3Q,italian
z3JDfCqlwOTwhQrnPgYkDg,italian
kcBTJsftfhKMc2UjGW48Tw,italian
U60GbyJIMzwKZaP5IRgnBg,italian
76y4aMBY0lT6zfJLy2EH-Q,italian
n7JhermRt4mULT2bS_18kg,italian
9KcCBiz0vnchA-m02bJHtA,italian
0-hM-ARw7sLpkyyow_qf6w,italian
Jy2YUjWlAZHYFq07KFfBiA,italian
_4z9FX7X_fwPVbO3TOLurQ,italian
fBDnGXpDXFAgpZDB0XDSvQ,italian
XcfZqLrXdABSZLViQ34VTw,italian
syNFp2qrQtXfH4bskQVgaA,italian
5MpWHGQ6Qc-M4q1KL_nioA,italian
-58--bg-KKUNArp18U4llA,italian
R-ve5GRzP0WlbQvDVI3HKg,italian
Cnqy9w1BFXZFEaChfox0ow,italian
nM2AdRp2iSJHi4MgvIrEBg,italian
-hUvO0C0A-pGZdiSKvjoFw,italian
_KIjhnsaui-wF9OePRZ5NA,italian
T-RXDLq_VEv7s1_SooYIYQ,italian
y5b85IZGLxNdksDBFm1GBw,italian
yc4vsT-Q4Ej1_9hr94DxkQ,italian
86StyWnuGaTuY6X2e3irOg,italian
Zub6WrbrS_4XMI1mPbyeiw,italian
hdiuRS9sVZSMReZm4oV5SA,italian
Z-QmxQZAJEy5GXqA82Bemw,italian
V-FCEicobl5Su-R7EVJQNA,italian
y800EdmdRpesUgQYN4VXNw,italian
DtnlLLvcqeEUIyZTypHnzw,italian
XfOa_KyrV7JSFJMOKckGMg,italian
WdrPI3wo7wOD2ad2cSjPeQ,italian
Ke4mJ7R5i_QbJRQlcX7bzA,italian
tV2dc379kK-wWYFsHaunSw,italian
LnMRZhKtOrW1eL04FiPYTg,italian
bW3mY-voyav37nU0uaLmNQ,italian
XInU-DVHFwunAnsOL8bOrA,italian
KCBfW6sWl9Gx-LvMff08jg,italian
o7ebhiCJTSsp43ynRDB1qA,italian
Gun7lX-5SYRWzJsNsu-U6g,italian
AWeQkgJ0uzNr5YxFr2Bx8g,italian
LF2_slTY37P0Ua8vI4Hr5g,italian
WG639VkTjmK5dzydd1BBJA,italian
e6ic-qLMcaQLrAnHn2jgTw,italian
MCnexHfsclcOpLHS4_2U0A,italian
FRp1NwIyp6tkDU986cJkXQ,italian
km1hlEqGNdLEs8aGVEM1aQ,italian
unjqnjSjpdGyP2Gqg0qJVA,italian
VF3wSCRC3mE6JpBQPQXELA,italian
vpkTNjq9dRh9rT3Nh0pe-A,italian
qBGKigOGn_flCx1apxPzlA,italian
oqA75iXtO_h8YnsLmjLk8w,italian
ip733nbgjaMMazfQ-Ibhgg,italian
wp5BpfUi9Aa4T0Gk0bnhag,italian
LTi4_wcCVmqQeJ_jgTEbOQ,italian
ZqIFN8MctXVR1Y30Bsohtg,italian
J0OeDwmh5JBhid0A5GvltA,italian
RZwpfZEnlQ2PKq4CtQpmHg,italian
NqYET0OyJKGfm9dJG8iDcg,italian
zj8Lq1T8KIC5zwFief15jg,italian
mlm40NxsVJUPnh3LTayaaw,italian
pwzLpR9ys1NkE3ppjT88MQ,italian
r_fUOUhz-pHZxFDV1hzy0w,italian
twHJyFgUSd7wzioKQjE7Jw,italian
5EmZzIWxYCrc1KOnbA78-w,italian
HD0e3eHwv573qHZOJJitWg,italian
GSZvuUdsCPisoNbttCqEvw,italian
X-0X9nR9tnCTW3bXJzA09Q,italian
dvkQIG20RjgNi-SwRr_1CQ,italian
2Nwmd7-1d1rI6lb9QSSYYA,italian
BP0Uujyof1WKGkLuPbTLKQ,italian
z5-TEI72RVwwtWG4CEggLw,italian
ZamvzoxEKiJEboO0ZUdogw,italian
jo30o65XFWmgMJS86zFiFQ,italian
7EAj8VJX_DoKlZdCJBE4Pg,italian
DI_FoHY84hfzTWwlzF76aw,italian
3RKrKV8eearo2zJPr3OO1g,italian
kVrTff8uDMSBAaceBwQ7dg,italian
iEUXrUUqGfUhpgYYSr5Zig,italian
MphfKkYFEe0BDQ6hZ0A5fA,italian
NBgDoMiF4tj5aS7V7zayoA,italian
KZHeT-AgZnF6iYCVsucClg,italian
Druuy1ytvYZGYZfjcEq1dw,italian
G-op2xLJqocfg1AwJNge8Q,italian
7dhXkHB_Eg1UJ7Yf9wQCjQ,italian
MeUq9lombxM9alxs64tejQ,italian
Da9aNH6kW3fv4mTzqx3yPw,italian
SpyQHasbnU5YkOR6PI4sNQ,italian
I2lgw_7DUnwD92ND4PN-Ow,italian
Z67mgMkN3RfdPEX5mXsyYA,italian
xaL0KO7Md2KKJ38dZnvXZg,italian
1qotQS-eDg6_TdBU0cQiPg,italian
OCTiJwvjoK81WoDwsTkFvA,italian
rHYwqiWTFs-oOKikxY7kag,italian
lTa_the-LGQxdwKhwfwVyw,italian
WmK7GXwOnLSTRN1ocyUThg,italian
0zxGc7hit7mFSk2o1PvIdQ,italian
SbevrHJ2M5Oc8_SHi79YQg,italian
RFU-Avz4tlEw3KntD1bAVg,italian
XIhSecPSJ42wdRkXuFjcFw,italian
syu8oCU9h3X9hfAE_lpADw,italian
hhqUkocxtcnILE4hKFCoPg,italian
IiDfrdwPZJHbiuHdjaSJKA,italian
kMQ0IXs5mdjDeUvpWSHgRg,italian
P2CTp4xyaNCe2AXSiLeOSQ,italian
EnNrG6q2XXhrIPJRV8ZnCQ,italian
pk89jzL1RsE9U0thf_z6tw,italian
Tias1_QRB5L-gzoSNNhOMA,italian
WYhRkUATHRyXZrE55MArbA,italian
MTQpqHo-cCAPK7c9fd6zHw,italian
gjZpcE-X4zQOEqWQPelLgg,italian
H_TGP2AgX3IUmzq8Aml79Q,italian
ZlwjT-jygnYqM5qDE0CuLQ,italian
MlOdJ9tK3idyXGR4Yo7ttQ,italian
LWKP6KiGzmjDZMPYUzE9yg,italian
bdKc4CSJPv-XLgxVwrtPrg,italian
4YWAdkX4To7SGTRo-A_Wsw,italian
xzN2k19JXDYjOWAhNw62aw,italian
uboO7T3XSnl8iq0uQWhMXA,italian
wH0VjfCMpXZULjPa4qciGQ,italian
s2RK1D48U5XO7OUG5N2yTA,italian
l5VocLZjh8vOI8mZR4tObA,italian
HPvz-PHt2PYWV_X9eQSlnA,italian
rJ9V5bMbP_e9ABaTkPjAbA,italian
d7LM2UaxRQachlWhZGP_tg,italian
JyXn_GCGM2DsNYIzgzQrDw,italian
AdcSx9QFwB_tc7qMs54wuA,italian
16ZnHpuaaBt92XWeJHCC5A,italian
YT5Ywu9y190B4IGIlBetzA,italian
Jnniww9fw6-hM1M7xHOISw,italian
aaA4UHm25lbUIOlwwjWLyw,italian
jnHbdsqlTKlPcmJ8BCP9-g,italian
DLRbxg74oWNPQJdbSkTDxQ,italian
wq43ljNSuSMG81qKHE7YpQ,italian
KpBfFpjzsGvvqAzCasVW0g,italian
oJ_XSPZFpvIt6rvheSQl7A,italian
-D7VfQq9zD6cthmYVubMbw,italian
6Z5OWpaeGGazJHR4LfThsw,italian
h9rymMeMUMOxQ9d93U0YDg,italian
HH8DIHSfBTo2HFX0fFLoew,italian
_V7YsDQ4Lb41rqfkuPzm1w,italian
ADHX7nBixDPVlq3OXhny0g,italian
YoLxK5EG8UgnueKAe7hj0g,italian
rp8S7scxOkVVeG7dNneMGQ,italian
rHYuRaSdcXjKTlOmW91nnQ,italian
5EQOEAkH2Qh3Rv1TcnE7yA,italian
PajKY49h4SpvSr-TW3lwCQ,italian
mk3UxnO9MQlJMsr_mMG9yQ,italian
h37t9rA06Sr4EetJjKrfzw,italian
a-XBTXQM4qigxUgpTmS7Fg,italian
zzJA5P32V9MIHIMBIyasJw,italian
cGqMEMQFtkB3hIGfLy2R3A,italian
7oNuDMESKejMgJFlkQwxmQ,italian
Hv_jHNuw63oO-jtNXuWDVQ,italian
ff73xlNDmgkDWpYETtW9pg,italian
bIg8m3b-aKlAk8_nerKi2Q,italian
8G88EFQlb644wi2EcZs_JA,italian
d15lwNLOlLSeaAYqPadntw,italian
h2HPWsBX3ABNvLHbP3KzqA,italian
xEdAaZTNNHRZbvzBuSjcCg,italian
qwhM9JuImvkJjksGk7YJoQ,italian
o2SAcKbfOMkA71xUfyee6Q,italian
tZVN5tsprJpUOF953jcg1w,italian
ft2OPgLsquG9d7XrBLULng,italian
bxxP-1LQURlkom-geT2J8Q,italian
lXzK0i9VnocLzPFwmEQ8Aw,italian
rvHiguO4bQq40ewdSlx48w,italian
ifIfq2EwEohCgoKnG68_LA,italian
Sc9b0gyGPUe7SFuOCK00_Q,italian
r2nIYBSyXny1-7XvsL2PVg,italian
vVVmHacu2YAxKfpIjhfd1g,italian
NQyXBdvbt7c8MAaL5kBdhQ,italian
79bTSZd0QArz9xmninDdtQ,italian
u74abDRXzo1vVhM-m5To5g,italian
3koQihtL0aIYzjJweMLDnw,italian
y0c9_0Rn_MnhpInccrNg6w,italian
77llOAEwInvK-oC2AHZ4nQ,italian
WaMNST6iZDXhiE2ks5FIgA,italian
rZ9OFoSqy8u4WECfh--ylg,italian
gSOnfmJaEFvoH55xfieHPA,italian
kIm0oeOaVfC9-2flLPVklA,italian
FNxOWxts63oDRKwy9Pbfzw,italian
Kz7hn14j6KXf_gYeC99rUg,italian
raqwXUBlnc0e8c7CYmxEJQ,italian
1htK0vS5FAHaXXtpAQperQ,italian
GAvyDral555vltKrupUcjw,italian
Ty1MvJz88DeNmX0eDHeMyQ,italian
V7z1ZkTOtV-dNOKhZsAlMw,italian
z7H9ApIGopnDnQaglnPTzg,italian
L7zSGgGAgt4OKb0c_TrYEw,italian
ihrhlyXKESS94ovRqZ3UGw,italian
7cjT33LfYSk7vrRdEaSr4w,italian
8PyKaU-YM0HOAfxWsjcwmg,italian
JVYm6IzcDfu0Vy-FkhsW7g,italian
SJwnDYp53mHEbeZK2nXnbg,italian
GjEE8vvjqb7eeHA3BGNxAw,italian
h_sq1vPUFjBs2nHb62slDg,italian
CAZDrA29lZ3uXE8igSbv2g,italian
TzVVPWK_4dhdSEpNqZwIhQ,italian
u-Kfc6tbPJ0Y987U97pozA,italian
8oO6j7AlnAbMSJs9Oj9GIw,italian
K9Ur20N51Li3sAvaV9-6Ng,italian
3q0PHZJAzrEoO4YgJEHXJQ,italian
C3OlQ_y5LcgboyaKlpETYA,italian
3Sm7_Nhnj12r5RhianvrbQ,italian
NlmP5x_Ykznd55Dc85ChUg,italian
Ve6GVzzJpR5QIIPdcn6ViQ,italian
dbCTJp9ENDVIquxBWONzWQ,italian
fdaS1XvbEwWNIcLqv2C6Vw,italian
UQZmhaPAMdZabid6ccvhTg,italian
4oMi-MeyN1dVt-zuEMqdTQ,italian
3o0W7asUgP7EEKn8iFWFyA,italian
9xZe8DclrBpofeM0dd6Z6A,italian
V3USzFEGhuoXez4G2Rk11A,italian
tka-VQ6VWJ2FZXnu2D_UuA,italian
9iC39Z1YjZKbrrCANgzBXg,italian
EMKsuz1fQIGqmWPp3ZEDmA,italian
xrTwutv3Y5I4lySFOaKa2A,italian
-Td-YEPTOUq2H3LRWgRxUw,italian
bEXTA_Gwo2oVg4gnFd9fNA,italian
Zp-K3ztVTzR-LrWwl_CBgA,italian
V89tx7_QRzSq0GCvhdOCQA,italian
GZvelhGenbfJxc4_SG_RJw,italian
o7Y1WT__Ea5PYSLZwxPSpw,italian
pC_QwLpeL2Enk4hBgDcRqQ,italian
FKzpfWUpyupl4q74Jt8fTA,italian
MOwB9YYd-Ko6nVgSB-ltQw,italian
DcuHR6MCW1JNkJynH_a7YQ,italian
opCMbGK-fvGPRSBibPzu3w,italian
OWAfPuMnSqn7Ru1_RNH8fw,italian
WbkM29ZUAJtsatHEPBZtAQ,italian
kpsWjYKQwfFSrwQgKQCDZw,italian
DCiEo7qucPaEj7Gtdj1U9A,italian
Jgaf3JmVaPokYB3ezbhjCQ,italian
kLJfizeHMQqesp1K9mfUtg,italian
sdCfPc817qZPfKTmlYSGTQ,italian
piH-TNcmjLq2NHE4ZtbrBA,italian
i5cdbiw1KRyg4w0X44ZBwA,italian
JBthOvTegHbrLDiVaCAy5Q,italian
AevRIon-_YHQ2FCO-L120w,italian
4N-M8lplRLSTGveJO6OB2A,italian
5pRxCYQppSq0czjFDN9X3Q,italian
R3zLNeyNbmPJ09URzXgGfA,italian
penftLPo6kx6qCtbsuyLog,italian
BDBT0f8uV6M3dq1zWOau8Q,italian
0sR9gXJYvnSuEUaqiEmvRg,italian
cl97uG2_QtiMBah-_s9w7g,italian
7Tu5l9UfWVi_v3m4TwJAxQ,italian
l-oj1yA5liiFEEwoi-1ELA,italian
eby9pE6FzmwjoYRVzDpzew,italian
3qIISjUYn1tbqHXi7nCLXg,italian
4SN0mwVSzVkFTpb_aH8cgg,italian
OPC4CxQWj2g1a5ZQ_4wBpw,italian
_s56OqZ8zY-q4Jn9I_iVOg,italian
fTNOwKJ9YbxoIShABCKXdA,italian
rpVX-o82EEOX8ZDnM28a_Q,italian
nBy8KtcUHktPFKw-VClG1A,italian
AzavrIGVOW3jVgf0Izk3Cg,italian
26emJlm1YMFyOCezfgVk4g,italian
R3gSQGB3aEmVpwbKIgOPqg,italian
7ztMTHwjo8OkFe2UGfV82w,italian
J0SZjwe0Rc-H6mzl0oByxQ,italian
HgCYzVBh7QWlb32XnYankg,italian
C0BDERmHvzTKYA7fghZW-A,italian
562aZEpTDdYKDe5hWuDyFA,italian
TibU3OjvKMcyOHhcoTU6aw,italian
qTJMdXux2cgpeA0CK8KETg,italian
hkooeEkd3oPsLD6JJrYpjA,italian
4ixWiPyYysS2i8LAg4qzrQ,italian
C3E8CVVwzKtOv_sRR1WuRQ,italian
E2zKMwHhz4--dyplQ7gf8A,italian
EJOpdpy6QPTtmC7Fn04yHw,italian
8TEx2Za-zM_pP5MU1t8HxQ,italian
7jbInJHwOm4W_kesEe19mA,italian
uH1rHM0BomrX80D9xk-Qgg,italian
wzHyRI6iW0rIY8rMb3KClA,italian
yQ7K4uFnxXxpBVbnOSR8kA,italian
3ip8E1YiD6jiIF51-oaXiw,italian
TsYrzVVtkKO4Asrk_L9stw,italian
C8Ctyq7pXOPESK8cz_X2CA,italian
i6xP3ZfL78PXg2gjsOz-og,italian
HZTqcduR0rQGgexMKICzJA,italian
3vuc7Gz95kY83gzxq1wnxA,italian
LSOpxBBa217HxnJ7VnY2WQ,italian
MT_a_Tg3ENdxqZFQyJocgQ,italian
-KrQ1gOiyXCbffsWyc5SNQ,italian
uDJw4dQiySoNCBoUalW1Ww,italian
6n7D4amt9vEruR73tt3S9w,italian
EEPyJJFSDNDHFbLMhbDjNg,italian
sB8-R8-FYj-kJrSzTlbmgw,italian
74PP19f62pueS-n6N5c7qQ,italian
EkueKakBOazLteBREvD_qA,italian
8nXo6lNJlXQQIdy8Kf7J9Q,italian
PntYFpmgQjAuccjszMFbBw,italian
rjF9aAhcQRla351KCCZ2ag,italian
b2z0IifTb3zeuEbZ5fx7YQ,italian
yBjpxc_KynYnWP1HV0WuXw,italian
7-IQ5BMnJLCSAbrhhkWzKw,italian
dsxgbkIKyu7x7JgpAKeZPA,italian
rJJiGJx3kfMAxtD7P7okHQ,italian
lA6IvTF7J8fNC5puhyS3PA,italian
k1zrPPGGMQdlHopP3MnxrQ,italian
7lztzQTF79er1RydVnPiDg,italian
h1_zWY2PVTZ5ul0RuiJ59g,italian
Q1_UvNyONsaVS_VC1mD9Dw,italian
HUY6yj38FXqAQvWUdgL0xA,italian
l3PV4xTIw-yJUBBGnv5u3A,italian
UpnHg_984LLZ28-kBB5MSQ,italian
lP4ynyBoeFPywLg78XkMmw,italian
dIyKvfhjtm3NuKrMVVt0TA,italian
mTWlEiCUEBlxBAkIikkB1A,italian
F-eRrDik2KK0sNjpGiNbAg,italian
UjzSeETESWzramhdOdWKKQ,italian
8uz_6_ogNrpb_MxQnhjZGQ,italian
qsM2cVcqbuecjAwmZg-8Ew,italian
geTFpY84Tp-nVTXflnxtDA,italian
WYdrEMBXzOcxffpQczHKww,italian
F6ReGpF94EKWzh6dSRVIrQ,italian
Fit_iIDn__NPVZpVlKFBFQ,italian
IIsJN_ilLI36zGAF3SMCCQ,italian
RPP_wHhM8yZYIP5W-YHk6Q,italian
m3PS0tIaa0ChcP8Y5S-DrQ,italian
2F-7XCoPS1mbdy9ioqWuqw,italian
f_1BjTChf6bobreSRpqhsw,italian
JP5DnHbYWBxGRjy9_16TdQ,italian
NGyFpNCrzqEG3B0Z0drKfw,italian
HpjArOwDD0ddcD2cvCDp6Q,italian
hVqZ4vihjL1gFTD-KdX-Tw,italian
MH08_pIRKsUSwfkVYxUE7w,italian
q6ux26c-SfK-679y9lvVbw,italian
J9xVQScnr0lYWl61_mLXMA,italian
bZZzJ2IJiL-ZAn6qen0-xA,italian
blaTQKod-nz94F3Fm_ZoYQ,italian
hUjy33SLPaSipQxZ1ume4Q,italian
wR7pEhx1Lds-9nAIPk65BQ,italian
gyWc5qJRvu26LVQIShdR4Q,italian
YKltHuPqxFCHq5hURJ2RZg,italian
NPnWsPxOpG91GHx74S27Uw,italian
vZ5-JXlJS75k8wmPNS5U5w,italian
gJg_Gh2lqrCprDzR6ZP9QQ,italian
wxrlMnjni_UanASIp4dq2g,italian
BXpB2d20X3nPEer1l1hRqw,italian
pIrSHmLYW6Bdjiz-HHWd1Q,italian
wZkZmjZEJDraLJgAalnHvA,italian
mmJ72_R1HvpSz6a3l7jYnA,italian
LQcacQ7YYlPK2dMWWoy48Q,italian
CygcAgexrpJGY8iWp7QqnA,italian
m4MPLIv-WsGdcB7GReE06Q,italian
riykDqJw_NPGssLgqCeD-Q,italian
C3UsLxRyuTM7bTKqs-R1qA,italian
FpgzHQMSNTTjagrKXxOw5A,italian
vAMKgIUWCrYxjfhceCCNAQ,italian
qIBT522O1LEUIWt_5S4Dmw,italian
jXcc7Ofp5b5Xwa3-NZc9Sw,italian
MlboKouxmGPxV2swgCh2AQ,italian
JliAIBARXi9uISzNG26DVw,italian
7S8g0G_Ndc3DS-kqsozq8Q,italian
DKLbMLQHvggfIKw2jj6rnA,italian
FFBsr8RLk6377HjVA_QjSg,italian
Vm6_cXz8hbvZhot0m1aaRg,italian
BPtbFrgWhGIMe0tb9w8eEQ,italian
iV5yy8EbjsPoYWtjRhB61Q,italian
cpN0ixPR2l3QFA8Uf1BhCQ,italian
01DAquyaFe54cYXT0SQYhA,italian
d8ccb-rxYqbHL5P2xrYfVQ,italian
WWipFbd6Z-RJs23W4pcTQA,italian
foRWizWrQ32g6Vv4g9UTnA,italian
jKAMalTVEf3XybOfO_ir2w,italian
zo4JHfD2nWPUiqgsgDOaHQ,italian
QOKh93a45d59ugcHYsjVxg,italian
AZrQIWeN46QHlAsRoW2gjg,italian
R86cJxXMiXRyqzlF24esgg,italian
oNJOIxuZlrTYFWwAFMTdkQ,italian
bmRbx7Fa5zerZQXvS29CMw,italian
E5rmVdrCn-0uwD2M9nkXdw,italian
fRcg5GUIbUyxcjdELmh-cA,italian
B0qxEXABa8-t9sY4NQRRsQ,italian
Z6WOPnG83sgn65SmeyGqAw,italian
wLzJbddDixAEZrF7VT6_hw,italian
6BhXAIXh9os-clPd-0Ovtg,italian
v3FpWvp9ooKivLxYDSfANA,italian
rP0Jmx66nXo_Pc607KuM_g,italian
CjahRm-rdwS8IqGR-M0Dyg,italian
xIkOO1FjnvWoEEuPLViMYg,italian
cyLw0vW5MrsF35-A6Dy03w,italian
53FfOCrQw8iGlBdT4aLaSQ,italian
sk7oNG7cT6Q21Wc4OCAi-w,italian
jptXnWKw4x4kHYihKLNbZA,italian
7WmYpiHs7h6NeTInkpdfIg,italian
VlWTXdRDkhYz6-iU2cjKGQ,italian
kZxbLdq4hIzIinESuLa04Q,italian
